hotel_name,hotel_url,hotel_location,group_label,brand_label,group_type,lat,lon,formatted_address,provider,confidence,place_id,types,partial_match,status
Sofitel Auckland Viaduct Harbour,https://www.americanexpress.com/en-us/travel/discover/property/New-Zealand/Auckland/Sofitel-Auckland-Viaduct-Harbour?intlink=US-travel-discover-property-results-propertyCard-Sofitel-Auckland-Viaduct-Harbour,"Auckland, New Zealand",FINE HOTELS + RESORTS,,Program,-36.84479700000001,174.7574727,"21 Viaduct Harbour Avenue, Auckland Central, Auckland 1010, New Zealand",google_places,PLACE_DETAILS,ChIJAX9w4_NHDW0R2zjmiCinZ2k,establishment;lodging;point_of_interest,False,CACHED
The Loren Hotel Austin,https://www.americanexpress.com/en-us/travel/discover/property/Texas-US/Austin/The-Loren-Hotel-Austin?intlink=US-travel-discover-property-results-propertyCard-The-Loren-Hotel-Austin,"Austin, Texas US",FINE HOTELS + RESORTS,,Program,30.2637714,-97.75657919999999,"1211 W Riverside Dr, Austin, TX 78704, USA",google_places,PLACE_DETAILS,ChIJQ4BhX-e1RIYR0Eg1T5vDE68,establishment;lodging;point_of_interest,False,CACHED
La Mirande,https://www.americanexpress.com/en-us/travel/discover/property/France/Avignon/La-Mirande?intlink=US-travel-discover-property-results-propertyCard-La-Mirande,"Avignon, France",FINE HOTELS + RESORTS,,Program,43.950058,4.8077516,"4 Pl. de l'Amirande, 84000 Avignon, France",google_places,PLACE_DETAILS,ChIJW9K__YbrtRIR9EXpNugn0Q0,establishment;lodging;point_of_interest,False,CACHED
Dusit Thani Bangkok,https://www.americanexpress.com/en-us/travel/discover/property/Thailand/Bangkok/Dusit-Thani-Bangkok?intlink=US-travel-discover-property-results-propertyCard-Dusit-Thani-Bangkok,"Bangkok, Thailand",FINE HOTELS + RESORTS,,Program,13.7283139,100.5384519,"98 Thanon Rama IV, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",google_places,PLACE_DETAILS,ChIJNR_QAkSf4jARbTRljQDBL70,establishment;lodging;point_of_interest,False,CACHED
Almanac Barcelona,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Barcelona/Almanac-Barcelona?intlink=US-travel-discover-property-results-propertyCard-Almanac-Barcelona,"Barcelona, Spain",FINE HOTELS + RESORTS,,Program,41.3907169,2.169436,"619-621, Gran Via de les Corts Catalanes, Eixample, 08007 Barcelona, Spain",google_places,PLACE_DETAILS,ChIJdfJXAfKipBIRdtISLg-8xkY,establishment;lodging;point_of_interest,False,CACHED
The Royal Crescent Hotel & Spa,https://www.americanexpress.com/en-us/travel/discover/property/England/Bath/The-Royal-Crescent-Hotel--Spa?intlink=US-travel-discover-property-results-propertyCard-The-Royal-Crescent-Hotel--Spa,"Bath, England",FINE HOTELS + RESORTS,,Program,51.3874679,-2.3681134,"16 Royal Cres, Bath BA1 2LS, UK",google_places,PLACE_DETAILS,ChIJZUo6omqBcUgRBxusGzy3GoI,bar;establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
Hotel de Rome,https://www.americanexpress.com/en-us/travel/discover/property/Germany/Berlin/Hotel-De-Rome?intlink=US-travel-discover-property-results-propertyCard-Hotel-De-Rome,"Berlin, Germany",FINE HOTELS + RESORTS,,Program,52.5157859,13.3940599,"Behrenstraße 37, 10117 Berlin, Germany",google_places,PLACE_DETAILS,ChIJsQ4OlttRqEcR3QNihxP152w,establishment;lodging;point_of_interest,False,CACHED
Palazzo Margherita,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Bernalda/Palazzo-Margherita?intlink=US-travel-discover-property-results-propertyCard-Palazzo-Margherita,"Bernalda, Italy",FINE HOTELS + RESORTS,,Program,40.4074897,16.6872007,"Corso Umberto I, 64, 75012 Bernalda MT, Italy",google_places,PLACE_DETAILS,ChIJo6QV26RnRxMRKwSvKYqHCaM,establishment;lodging;point_of_interest,False,CACHED
Ambergris Cay,https://www.americanexpress.com/en-us/travel/discover/property/Turks-and-Caicos-Islands/Big-Ambergris-Cay/Ambergris-Cay?intlink=US-travel-discover-property-results-propertyCard-Ambergris-Cay,"Big Ambergris Cay, Turks and Caicos Islands",FINE HOTELS + RESORTS,,Program,21.2976677,-71.63470269999999,"Ambergris Cay, TKCA 1ZZ, Turks and Caicos Islands",google_places,PLACE_DETAILS,ChIJhwcAADNBs44RoicxhGaiuDI,establishment;lodging;point_of_interest;spa,False,CACHED
Cloister at The Boca Raton,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Boca-Raton/Cloister-At-The-Boca-Raton?intlink=US-travel-discover-property-results-propertyCard-Cloister-At-The-Boca-Raton,"Boca Raton, Florida US",FINE HOTELS + RESORTS,,Program,26.342512,-80.078332,"501 E Camino Real, Boca Raton, FL 33432, USA",google_places,PLACE_DETAILS,ChIJn9EcVBbi2IgRJXwMbOX-OmM,establishment;lodging;point_of_interest,False,CACHED
Tower at The Boca Raton,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Boca-Raton/Tower-At-The-Boca-Raton?intlink=US-travel-discover-property-results-propertyCard-Tower-At-The-Boca-Raton,"Boca Raton, Florida US",FINE HOTELS + RESORTS,,Program,26.3415065,-80.07752289999999,"501 E Camino Real, Boca Raton, FL 33432, USA",google_places,PLACE_DETAILS,ChIJ0QRE1RXi2IgRDEgnsDdVCqA,establishment;lodging;point_of_interest,False,CACHED
Yacht Club at The Boca Raton,https://www.americanexpress.com/en-us/travel/discover/property/Florida-US/Boca-Raton/Yacht-Club-At-The-Boca-Raton?intlink=US-travel-discover-property-results-propertyCard-Yacht-Club-At-The-Boca-Raton,"Boca Raton, Florida US",FINE HOTELS + RESORTS,,Program,26.3431336,-80.0775862,"505 E Camino Real, Boca Raton, FL 33432, USA",google_places,PLACE_DETAILS,ChIJKxIcCH3j2IgRs8xCa2WjxYQ,establishment;lodging;point_of_interest,False,CACHED
Capelongue,https://www.americanexpress.com/en-us/travel/discover/property/France/Bonnieux/Capelongue?intlink=US-travel-discover-property-results-propertyCard-Capelongue,"Bonnieux, France",FINE HOTELS + RESORTS,,Program,43.8219749,5.3180744,"Les Claparèdes, 550 Chem. des Cabanes, 84480 Bonnieux, France",google_places,PLACE_DETAILS,ChIJD_sZA6sQyhIR_EwUXy1YjTM,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
"Steigenberger Icon Wiltcher's, Brussels",https://www.americanexpress.com/en-us/travel/discover/property/Belgium/Brussels/Steigenberger-Icon-Wiltchers-Brussels?intlink=US-travel-discover-property-results-propertyCard-Steigenberger-Icon-Wiltchers-Brussels,"Brussels, Belgium",FINE HOTELS + RESORTS,,Program,50.8324587,4.357470900000001,"Av. Louise 71, 1050 Bruxelles, Belgium",google_places,PLACE_DETAILS,ChIJdwVZjInEw0cR6KTNXjQDNjg,establishment;lodging;point_of_interest,False,CACHED
Aria Hotel Budapest by Library Hotel Collection,https://www.americanexpress.com/en-us/travel/discover/property/Hungary/Budapest/Aria-Hotel-Budapest-By-Library-Hotel-Collection?intlink=US-travel-discover-property-results-propertyCard-Aria-Hotel-Budapest-By-Library-Hotel-Collection,"Budapest, Hungary",FINE HOTELS + RESORTS,,Program,47.499834,19.0534037,"Budapest, Hercegprímás u. 5, 1051 Hungary",google_places,PLACE_DETAILS,ChIJaw_UwGrcQUcRBMb-T52BOXU,establishment;lodging;point_of_interest,False,CACHED
Faena Buenos Aires,https://www.americanexpress.com/en-us/travel/discover/property/Argentina/Buenos-Aires/Faena-Buenos-Aires?intlink=US-travel-discover-property-results-propertyCard-Faena-Buenos-Aires,"Buenos Aires, Argentina",FINE HOTELS + RESORTS,,Program,-34.6139869,-58.3617792,"Martha Salotti 445, C1107 CMB, Cdad. Autónoma de Buenos Aires, Argentina",google_places,PLACE_DETAILS,ChIJ3_YRvdc0o5URF426622Yfts,establishment;lodging;point_of_interest,False,CACHED
Paradise Hotel Busan,https://www.americanexpress.com/en-us/travel/discover/property/South-Korea/Busan/Paradise-Hotel-Busan?intlink=US-travel-discover-property-results-propertyCard-Paradise-Hotel-Busan,"Busan, South Korea",FINE HOTELS + RESORTS,,Program,35.1601338,129.1646875,"296 Haeundaehaebyeon-ro, Haeundae, Busan, South Korea",google_places,PLACE_DETAILS,ChIJcewmsUKNaDURvdd647woro8,establishment;lodging;point_of_interest,False,CACHED
SHA Wellness Mexico,https://www.americanexpress.com/en-us/travel/discover/property/Quintana-Roo-MX/Cancún/Sha-Wellness-Mexico?intlink=US-travel-discover-property-results-propertyCard-Sha-Wellness-Mexico,"Cancún, Quintana Roo MX",FINE HOTELS + RESORTS,,Program,21.2152192,-86.8015873,"Carr. a Punta Sam 84, 77420 Cancún, Q.R., Mexico",google_places,PLACE_DETAILS,ChIJb5ABhjMvTI8RInxX8jPsJEg,establishment;lodging;point_of_interest,False,CACHED
Aethos Sardinia,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Cannigione/Aethos-Sardinia?intlink=US-travel-discover-property-results-propertyCard-Aethos-Sardinia,"Cannigione, Italy",FINE HOTELS + RESORTS,,Program,41.1184057,9.4392817,"Via Monti Corru, 07021 Cannigione Provincia della Gallura Nord-Est Sardegna, Italy",google_places,PLACE_DETAILS,ChIJ62nhGzxE2RIR0e-gr7iZax8,establishment;lodging;point_of_interest,False,CACHED
Cap Vermell Grand Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Spain/Canyamel/Cap-Vermell-Grand-Hotel?intlink=US-travel-discover-property-results-propertyCard-Cap-Vermell-Grand-Hotel,"Canyamel, Spain",FINE HOTELS + RESORTS,,Program,39.6689517,3.4395414,"Urb. Atalaya de Canyamel, Vial A, 12, 07589 Canyamel Platja, Illes Balears, Spain",google_places,PLACE_DETAILS,ChIJQQkcsugVlhIR7bHWYfbZd3I,establishment;lodging;point_of_interest,False,PLACES:Cap Vermell Grand Hotel Hotel
12 Apostles Hotel and Spa,https://www.americanexpress.com/en-us/travel/discover/property/South-Africa/Cape-Town/12-Apostles-Hotel-And-Spa?intlink=US-travel-discover-property-results-propertyCard-12-Apostles-Hotel-And-Spa,"Cape Town, South Africa",FINE HOTELS + RESORTS,,Program,-33.9835262,18.3589679,"Victoria Rd, Camps Bay, Cape Town, 8005, South Africa",google_places,PLACE_DETAILS,ChIJSQfrsjdmzB0R-XGTGAe06iI,establishment;lodging;point_of_interest,False,CACHED
CIVANA Wellness Resort and Spa,https://www.americanexpress.com/en-us/travel/discover/property/Arizona-US/Carefree/Civana-Wellness-Resort-And-Spa?intlink=US-travel-discover-property-results-propertyCard-Civana-Wellness-Resort-And-Spa,"Carefree, Arizona US",FINE HOTELS + RESORTS,,Program,33.8232096,-111.9095589,"37220 Mule Train Rd, Carefree, AZ 85377, USA",google_places,PLACE_DETAILS,ChIJ74cR6tZ-K4cRvLOT93fffZA,bar;establishment;food;gym;health;lodging;night_club;point_of_interest;restaurant;spa,False,CACHED
Carmel Valley Ranch,https://www.americanexpress.com/en-us/travel/discover/property/California-US/Carmel-By-The-Sea/Carmel-Valley-Ranch?intlink=US-travel-discover-property-results-propertyCard-Carmel-Valley-Ranch,"Carmel-By-The-Sea, California US",FINE HOTELS + RESORTS,,Program,36.51930189999999,-121.806573,"1 Old Ranch Rd, Carmel, CA 93923, USA",google_places,PLACE_DETAILS,ChIJX2-P59zxjYAR-SNVkNFbYlY,establishment;lodging;point_of_interest,False,CACHED
The Umstead Hotel & Spa,https://www.americanexpress.com/en-us/travel/discover/property/North-Carolina-US/Cary/The-Umstead-Hotel--Spa?intlink=US-travel-discover-property-results-propertyCard-The-Umstead-Hotel--Spa,"Cary, North Carolina US",FINE HOTELS + RESORTS,,Program,35.8298301,-78.7641448,"100 Woodland Pond Dr, Cary, NC 27513, USA",google_places,PLACE_DETAILS,ChIJ1_XdgFvxrIkRmWToQljAnmA,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
Les Roches Blanches Cassis,https://www.americanexpress.com/en-us/travel/discover/property/France/Cassis/Les-Roches-Blanches-Cassis?intlink=US-travel-discover-property-results-propertyCard-Les-Roches-Blanches-Cassis,"Cassis, France",FINE HOTELS + RESORTS,,Program,43.2117099,5.5295488,"9 Av. des Calanques, 13260 Cassis, France",google_places,PLACE_DETAILS,ChIJexKG0426yRIRU1HAI7xhclQ,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
The Dewberry,https://www.americanexpress.com/en-us/travel/discover/property/South-Carolina-US/Charleston/The-Dewberry?intlink=US-travel-discover-property-results-propertyCard-The-Dewberry,"Charleston, South Carolina US",FINE HOTELS + RESORTS,,Program,32.7878367,-79.9345914,"334 Meeting St, Charleston, SC 29403, USA",google_places,PLACE_DETAILS,ChIJcxpY9mx6_ogRL43yYUExux4,establishment;lodging;point_of_interest;spa,False,CACHED
The Pinch Charleston,https://www.americanexpress.com/en-us/travel/discover/property/South-Carolina-US/Charleston/The-Pinch-Charleston?intlink=US-travel-discover-property-results-propertyCard-The-Pinch-Charleston,"Charleston, South Carolina US",FINE HOTELS + RESORTS,,Program,32.7844161,-79.9350509,"40 George St, Charleston, SC 29401, USA",google_places,PLACE_DETAILS,ChIJD7_czN97_ogRN-yIqDrfM4c,establishment;lodging;point_of_interest,False,CACHED
Zero George Street,https://www.americanexpress.com/en-us/travel/discover/property/South-Carolina-US/Charleston/Zero-George-Street?intlink=US-travel-discover-property-results-propertyCard-Zero-George-Street,"Charleston, South Carolina US",FINE HOTELS + RESORTS,,Program,32.786602,-79.9295078,"Right Side, 0 George St, Charleston, SC 29401, USA",google_places,PLACE_DETAILS,ChIJY7-7lnJ6_ogR3eAkND6sK1k,bar;establishment;food;lodging;point_of_interest;restaurant,False,CACHED
The Ivey's Hotel,https://www.americanexpress.com/en-us/travel/discover/property/North-Carolina-US/Charlotte/The-Iveys-Hotel?intlink=US-travel-discover-property-results-propertyCard-The-Iveys-Hotel,"Charlotte, North Carolina US",FINE HOTELS + RESORTS,,Program,35.227989,-80.8422606,"127 N Tryon St, Charlotte, NC 28202, USA",google_places,PLACE_DETAILS,ChIJEbV-XSWgVogRUK0U8nYBzmU,establishment;lodging;point_of_interest,False,CACHED
Les Sources de Cheverny,https://www.americanexpress.com/en-us/travel/discover/property/France/Cheverny/Les-Sources-De-Cheverny?intlink=US-travel-discover-property-results-propertyCard-Les-Sources-De-Cheverny,"Cheverny, France",FINE HOTELS + RESORTS,,Program,47.4834954,1.4268276,"23 Rte de Fougère, 41700 Cheverny, France",google_places,PLACE_DETAILS,ChIJMb9GpGCs5EcRyCcrXre_cSE,establishment;lodging;point_of_interest,False,CACHED
Castello di Vicarello,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Cinigiano/Castello-Di-Vicarello?intlink=US-travel-discover-property-results-propertyCard-Castello-Di-Vicarello,"Cinigiano, Italy",FINE HOTELS + RESORTS,,Program,42.8855206,11.3086876,"Via Vicarello, 1, 58044 Poggi del Sasso GR, Italy",google_places,PLACE_DETAILS,ChIJLyjf5x1JLxMRzT_1pd_C1Bc,establishment;food;lodging;point_of_interest;restaurant,False,CACHED
"Lucknam Park, Emblems Collection",https://www.americanexpress.com/en-us/travel/discover/property/England/Colerne/Lucknam-Park-Emblems-Collection?intlink=US-travel-discover-property-results-propertyCard-Lucknam-Park-Emblems-Collection,"Colerne, England",FINE HOTELS + RESORTS,,Program,51.45505,-2.25939,"Lucknam Park, Thickwood, Chippenham SN14 8AZ, UK",google_places,PLACE_DETAILS,ChIJt_zHOVR4cUgRONaAmLjRN6c,establishment;lodging;point_of_interest,False,CACHED
Ashford Castle,https://www.americanexpress.com/en-us/travel/discover/property/Ireland/Cong/Ashford-Castle?intlink=US-travel-discover-property-results-propertyCard-Ashford-Castle,"Cong, Ireland",FINE HOTELS + RESORTS,,Program,53.5345934,-9.2848658,"Ashford Castle Dr, Ashford Or Cappacorcoge, Cong, Co. Mayo, Ireland",google_places,PLACE_DETAILS,ChIJgVZlMP-PREgRtsD6aHWlm7Q,establishment;lodging;point_of_interest,False,CACHED
Cowley Manor Experimental,https://www.americanexpress.com/en-us/travel/discover/property/England/Cowley/Cowley-Manor-Experimental?intlink=US-travel-discover-property-results-propertyCard-Cowley-Manor-Experimental,"Cowley, England",FINE HOTELS + RESORTS,,Program,51.83072379999999,-2.0530709,"Cowley, Cheltenham GL53 9NL, UK",google_places,PLACE_DETAILS,ChIJ0_f1yqYQcUgRNJ4kzvAk6Sk,establishment;lodging;point_of_interest,False,CACHED
Mount Lofty House Boutique Estate,https://www.americanexpress.com/en-us/travel/discover/property/Australia/Crafers/Mount-Lofty-House-Boutique-Estate?intlink=US-travel-discover-property-results-propertyCard-Mount-Lofty-House-Boutique-Estate,"Crafers, Australia",FINE HOTELS + RESORTS,,Program,-34.9866883,138.7093204,"1 Mawson Dr, Crafers SA 5152, Australia",google_places,PLACE_DETAILS,ChIJn2nXXc_MsGoRT_QvRujlBq8,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
Sequoia - Intimate Adults Only Luxury Lodge,https://www.americanexpress.com/en-us/travel/discover/property/Australia/Crafers/Sequoia---Intimate-Adults-Only-Luxury-Lodge?intlink=US-travel-discover-property-results-propertyCard-Sequoia---Intimate-Adults-Only-Luxury-Lodge,"Crafers, Australia",FINE HOTELS + RESORTS,,Program,-34.987224,138.7102005,"1 Mawson Dr, Crafers SA 5152, Australia",google_places,PLACE_DETAILS,ChIJ_XP4gM_MsGoRc8uMQwyD6_M,establishment;lodging;point_of_interest,False,CACHED
Hotel Crescent Court,https://www.americanexpress.com/en-us/travel/discover/property/Texas-US/Dallas/Hotel-Crescent-Court?intlink=US-travel-discover-property-results-propertyCard-Hotel-Crescent-Court,"Dallas, Texas US",FINE HOTELS + RESORTS,,Program,32.7941693,-96.8042468,"400 Crescent Ct, Dallas, TX 75201, USA",google_places,PLACE_DETAILS,ChIJi2qoFzCZToYRkRB1UioZFXM,establishment;lodging;point_of_interest,False,CACHED
Limelight Hotel Denver,https://www.americanexpress.com/en-us/travel/discover/property/Colorado-US/Denver/Limelight-Hotel-Denver?intlink=US-travel-discover-property-results-propertyCard-Limelight-Hotel-Denver,"Denver, Colorado US",FINE HOTELS + RESORTS,,Program,39.7532668,-105.002025,"1600 Wewatta St, Denver, CO 80202, USA",google_places,PLACE_DETAILS,ChIJ0Xk_zMN4bIcR70lcs6SIRf4,establishment;lodging;point_of_interest,False,CACHED
Armani Dubai,https://www.americanexpress.com/en-us/travel/discover/property/United-Arab-Emirates/Dubai/Armani-Dubai?intlink=US-travel-discover-property-results-propertyCard-Armani-Dubai,"Dubai, United Arab Emirates",FINE HOTELS + RESORTS,,Program,25.1972199,55.2743793,Burj Khalifa - Sheikh Mohammed bin Rashid Blvd - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJh51qx4FCXz4Rxdkio9LbXOs,establishment;lodging;point_of_interest,False,CACHED
Bab Al Shams,https://www.americanexpress.com/en-us/travel/discover/property/United-Arab-Emirates/Dubai/Bab-Al-Shams?intlink=US-travel-discover-property-results-propertyCard-Bab-Al-Shams,"Dubai, United Arab Emirates",FINE HOTELS + RESORTS,,Program,24.8171508,55.2308538,Al Qudra Road - opposite Endurance City - Mugatrah - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJFxCH3HZvXz4Rz8fIvmm2WZM,establishment;lodging;point_of_interest;spa,False,CACHED
The Royal Atlantis Resort & Residences FZE,https://www.americanexpress.com/en-us/travel/discover/property/United-Arab-Emirates/Dubai/The-Royal-Atlantis-Resort--Residences-Fze?intlink=US-travel-discover-property-results-propertyCard-The-Royal-Atlantis-Resort--Residences-Fze,"Dubai, United Arab Emirates",FINE HOTELS + RESORTS,,Program,25.1386034,55.1277594,Palm Jumeirah - Crescent Rd - The Palm Jumeirah - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJyTL-aggVXz4R4cAwRc0Ydsw,establishment;lodging;point_of_interest,False,CACHED
The Sanderling,https://www.americanexpress.com/en-us/travel/discover/property/North-Carolina-US/Duck/The-Sanderling?intlink=US-travel-discover-property-results-propertyCard-The-Sanderling,"Duck, North Carolina US",FINE HOTELS + RESORTS,,Program,36.2225839,-75.7706649,"1461 Duck Rd, Duck, NC 27949, USA",google_places,PLACE_DETAILS,ChIJdVVH8PkmpYkRobN1x7fNKI4,establishment;lodging;point_of_interest;spa,False,CACHED
Harbor View Hotel,https://www.americanexpress.com/en-us/travel/discover/property/Massachusetts-US/Edgartown/Harbor-View-Hotel?intlink=US-travel-discover-property-results-propertyCard-Harbor-View-Hotel,"Edgartown, Massachusetts US",FINE HOTELS + RESORTS,,Program,41.39249580000001,-70.506566,"Harbor View Hotel, 131 N Water St, Edgartown, MA 02539, USA",google_places,PLACE_DETAILS,ChIJ8-Q5cjss5YkRWlG2optn_ns,establishment;lodging;point_of_interest,False,CACHED
100 Princes Street,https://www.americanexpress.com/en-us/travel/discover/property/Scotland/Edinburgh/100-Princes-Street?intlink=US-travel-discover-property-results-propertyCard-100-Princes-Street,"Edinburgh, Scotland",FINE HOTELS + RESORTS,,Program,55.9516376,-3.200276,"100 Princes St., Edinburgh EH2 3AB, UK",google_places,PLACE_DETAILS,ChIJv2PatTDHh0gR6OjrMFWOjWY,establishment;lodging;point_of_interest,False,CACHED
Aethos Ericeira,https://www.americanexpress.com/en-us/travel/discover/property/Portugal/Encarnação/Aethos-Ericeira?intlink=US-travel-discover-property-results-propertyCard-Aethos-Ericeira,"Encarnação, Portugal",FINE HOTELS + RESORTS,,Program,39.0344987,-9.4171256,"R. da Estalagem, 2640-255 Encarnação, Portugal",google_places,PLACE_DETAILS,ChIJ6-JqfsclHw0RvNGX8kXL8H8,establishment;lodging;point_of_interest;spa,False,CACHED
Encore Boston Harbor,https://www.americanexpress.com/en-us/travel/discover/property/Massachusetts-US/Everett/Encore-Boston-Harbor?intlink=US-travel-discover-property-results-propertyCard-Encore-Boston-Harbor,"Everett, Massachusetts US",FINE HOTELS + RESORTS,,Program,42.39521430000001,-71.0695365,"1 Broadway, Everett, MA 02149, USA",google_places,PLACE_DETAILS,ChIJi9RuTeJx44kRsv3bZbvJDmo,establishment;lodging;point_of_interest;shopping_mall,False,CACHED
Hotel La Gemma,https://www.americanexpress.com/en-us/travel/discover/property/Italy/Florence/Hotel-La-Gemma?intlink=US-travel-discover-property-results-propertyCard-Hotel-La-Gemma,"Florence, Italy",FINE HOTELS + RESORTS,,Program,43.7707363,11.2540568,"Via dei Cavalieri, 2/C, 50123 Firenze FI, Italy",google_places,PLACE_DETAILS,ChIJxTHhuQFUKhMR-i0rb2B2sxc,establishment;lodging;point_of_interest,False,CACHED
"The Crescent Hotel, Fort Worth",https://www.americanexpress.com/en-us/travel/discover/property/Texas-US/Fort-Worth/The-Crescent-Hotel-Fort-Worth?intlink=US-travel-discover-property-results-propertyCard-The-Crescent-Hotel-Fort-Worth,"Fort Worth, Texas US",FINE HOTELS + RESORTS,,Program,32.7500537,-97.36508549999999,"3300 Camp Bowie Blvd, Fort Worth, TX 76107, USA",google_places,PLACE_DETAILS,ChIJ8TUSJ31zToYR8XUI0O-P32M,establishment;lodging;point_of_interest,False,CACHED
Sofitel Frankfurt Opera,https://www.americanexpress.com/en-us/travel/discover/property/Germany/Frankfurt/Sofitel-Frankfurt-Opera?intlink=US-travel-discover-property-results-propertyCard-Sofitel-Frankfurt-Opera,"Frankfurt, Germany",FINE HOTELS + RESORTS,,Program,50.1160466,8.6734656,"Nur Hier Zufahrt Zum, Hochstraße 44, 60313 Frankfurt am Main, Germany",google_places,PLACE_DETAILS,ChIJV_CNVqwOvUcRdkMLglXHp74,establishment;lodging;point_of_interest,False,CACHED
Steigenberger Icon Frankfurter Hof,https://www.americanexpress.com/en-us/travel/discover/property/Germany/Frankfurt/Steigenberger-Icon-Frankfurter-Hof?intlink=US-travel-discover-property-results-propertyCard-Steigenberger-Icon-Frankfurter-Hof,"Frankfurt, Germany",FINE HOTELS + RESORTS,,Program,50.1102913,8.6760504,"Am Kaiserplatz, Bethmannstraße 33, 60311 Frankfurt am Main, Germany",google_places,PLACE_DETAILS,ChIJY80iaqkOvUcRNQEhyx9ZB6A,bar;establishment;food;lodging;point_of_interest;restaurant,False,CACHED
Southall Farm & Inn,https://www.americanexpress.com/en-us/travel/discover/property/Tennessee-US/Franklin/Southall-Farm--Inn?intlink=US-travel-discover-property-results-propertyCard-Southall-Farm--Inn,"Franklin, Tennessee US",FINE HOTELS + RESORTS,,Program,35.88995269999999,-86.92250609999999,"2200 Osage Lp, Franklin, TN 37064, USA",google_places,PLACE_DETAILS,ChIJA3Mnex-BZIgRQHDE1srb-qQ,establishment;lodging;point_of_interest,False,CACHED
InterContinental Fujairah Resort,https://www.americanexpress.com/en-us/travel/discover/property/United-Arab-Emirates/Fujairah/Intercontinental-Fujairah-Resort?intlink=US-travel-discover-property-results-propertyCard-Intercontinental-Fujairah-Resort,"Fujairah, United Arab Emirates",FINE HOTELS + RESORTS,,Program,25.5049456,56.36227909999999,Al Aqah Beach - Dibba Road - Al ʻIqqah - Fujairah - United Arab Emirates,google_places,PLACE_DETAILS,ChIJqwCCxKnK9T4RYb2hXDJk_e0,establishment;lodging;point_of_interest,False,CACHED
Hotel D'Angleterre Geneva,https://www.americanexpress.com/en-us/travel/discover/property/Switzerland/Geneva/Hotel-Dangleterre-Geneva?intlink=US-travel-discover-property-results-propertyCard-Hotel-Dangleterre-Geneva,"Geneva, Switzerland",FINE HOTELS + RESORTS,,Program,46.2096502,6.150323999999999,"Quai du Mont-Blanc 17, 1201 Genève, Switzerland",google_places,PLACE_DETAILS,ChIJmbe3ViRljEcRPxrWKJP3yeE,establishment;lodging;point_of_interest,False,CACHED
Palm Heights,https://www.americanexpress.com/en-us/travel/discover/property/Cayman-Islands/Grand-Cayman/Palm-Heights?intlink=US-travel-discover-property-results-propertyCard-Palm-Heights,"Grand Cayman, Cayman Islands",FINE HOTELS + RESORTS,,Program,19.3277571,-81.3820858,"Seven Mile Beach Grand Cayman KY1, 747 W Bay Rd, 1110, Cayman Islands",google_places,PLACE_DETAILS,ChIJB4xY5leGJY8RVMHdIoZ-wjM,establishment;lodging;point_of_interest,False,CACHED
Le Barthelemy Hotel & Spa,https://www.americanexpress.com/en-us/travel/discover/property/Saint-Barthelemy/Grand-Cul-de-Sac/Le-Barthelemy-Hotel--Spa?intlink=US-travel-discover-property-results-propertyCard-Le-Barthelemy-Hotel--Spa,"Grand Cul-de-Sac, Saint Barthelemy",FINE HOTELS + RESORTS,,Program,17.9082603,-62.80163950000001,"Baie de Grand Cul de Sac, Saint-Barthélemy 97133, St Barthélemy",google_places,PLACE_DETAILS,ChIJZWefh8HfDYwRDscXzg67Xc8,establishment;food;lodging;point_of_interest;restaurant;spa,False,CACHED
Paws Up Montana,https://www.americanexpress.com/en-us/travel/discover/property/Montana-US/Greenough/Paws-Up-Montana?intlink=US-travel-discover-property-results-propertyCard-Paws-Up-Montana,"Greenough, Montana US",FINE HOTELS + RESORTS,,Program,46.9161387,-113.4323664,"40060 Paws Up Rd, Greenough, MT 59823, USA",google_places,PLACE_DETAILS,ChIJjbWCfEqrXVMRcDD_VyjaUuo,establishment;lodging;point_of_interest,False,CACHED
Canoe Place Inn & Cottages,https://www.americanexpress.com/en-us/travel/discover/property/New-York-US/Hampton-Bays/Canoe-Place-Inn--Cottages?intlink=US-travel-discover-property-results-propertyCard-Canoe-Place-Inn--Cottages,"Hampton Bays, New York US",FINE HOTELS + RESORTS,,Program,40.8852204,-72.5029562,"239 E Montauk Hwy, Hampton Bays, NY 11946, USA",google_places,PLACE_DETAILS,ChIJ15dum7Tt6IkRIOVFGn0qG5k,establishment;lodging;point_of_interest,False,CACHED
